Image_ID,class,confidence,ymin,xmin,ymax,xmax
image_0008,1,0.90606457,0.694444444,0.7265625,0.809722222,0.81015625
image_0058,0,0.7803334,0.645833333,0.7171875,0.791666667,0.803125
image_0077,0,0.868632138,0.702777778,0.78984375,0.879166667,0.90390625
image_0077,0,0.839466512,0.691666667,0.63515625,0.861111111,0.75078125
image_0077,1,0.753119588,0.704166667,0.3625,0.873611111,0.49921875
image_0024,1,0.861327112,0.684722222,0.3046875,0.809722222,0.39921875
image_0024,1,0.853734732,0.704166667,0.5875,0.820833333,0.665625
image_0024,0,0.840057135,0.645833333,0.73203125,0.852777778,0.86640625
image_0051,0,0.872864604,0.6625,0.44375,0.795833333,0.54140625
image_0051,1,0.843833089,0.651388889,0.29375,0.790277778,0.375
image_0051,0,0.661805511,0.670833333,0.57109375,0.797222222,0.73046875
image_0051,0,0.480503052,0.093055556,0.21015625,0.298611111,0.29453125
image_0065,1,0.855410635,0.7,0.5046875,0.855555556,0.6125
image_0065,0,0.833538711,0.638888889,0.86328125,0.831944444,0.9421875
image_0023,1,0.857554078,0.583333333,0.3921875,0.698611111,0.475
image_0023,1,0.809761167,0.638888889,0.7890625,0.713888889,0.86484375
image_0023,1,0.732212722,0.630555556,0.65,0.723611111,0.72421875
image_0044,1,0.797923744,0.609722222,0.3453125,0.727777778,0.42734375
image_0044,1,0.748109698,0.634722222,0.58671875,0.734722222,0.70078125
image_0044,0,0.734413624,0.648611111,0.76171875,0.743055556,0.83984375
image_0074,0,0.803141832,0.729166667,0.25859375,0.951388889,0.36484375
image_0074,0,0.773618042,0.779166667,0.70625,0.966666667,0.84296875
image_0074,0,0.674771249,0.616666667,0.5421875,0.963888889,0.7046875
image_0069,0,0.879328132,0.706944444,0.12421875,0.844444444,0.2359375
image_0069,0,0.787194967,0.670833333,0.43046875,0.859722222,0.59140625
image_0004,0,0.899866998,0.684722222,0.62109375,0.8125,0.71015625
image_0004,0,0.45084253,0.265277778,0.1515625,0.425,0.2859375
image_0073,0,0.660930634,0.679166667,0.69375,0.968055556,0.82109375
image_0026,1,0.893861055,0.683333333,0.7328125,0.805555556,0.8265625
image_0026,0,0.863061905,0.679166667,0.38828125,0.801388889,0.4671875
image_0026,0,0.854871571,0.65,0.21640625,0.806944444,0.296875
image_0033,0,0.895346224,0.626388889,0.478125,0.779166667,0.55546875
image_0033,1,0.771026671,0.520833333,0.65234375,0.804166667,0.81015625
image_0033,0,0.763334572,0.611111111,0.340625,0.7875,0.4421875
image_0053,0,0.912253857,0.663888889,0.3734375,0.843055556,0.4546875
image_0059,0,0.868965745,0.591666667,0.1515625,0.830555556,0.26953125
image_0059,0,0.839488626,0.747222222,0.55859375,0.897222222,0.6703125
image_0059,0,0.826044023,0.745833333,0.79375,0.855555556,0.91796875
image_0022,1,0.829387426,0.669444444,0.4140625,0.775,0.50078125
image_0013,1,0.832325995,0.65,0.69296875,0.754166667,0.77265625
image_0013,0,0.829839587,0.611111111,0.4484375,0.754166667,0.56640625
image_0013,1,0.742999196,0.647222222,0.3078125,0.738888889,0.3875
image_0005,1,0.925225794,0.666666667,0.153125,0.843055556,0.24921875
image_0005,1,0.863816202,0.647222222,0.69453125,0.811111111,0.76953125
image_0005,1,0.715082109,0.686111111,0.45859375,0.818055556,0.5203125
image_0020,0,0.801105559,0.636111111,0.8484375,0.752777778,0.91875
image_0020,0,0.798028111,0.627777778,0.5421875,0.775,0.65
image_0047,1,0.860191524,0.615277778,0.4296875,0.745833333,0.534375
image_0047,0,0.828455269,0.658333333,0.61484375,0.743055556,0.69140625
image_0047,0,0.80994153,0.608333333,0.30859375,0.747222222,0.3625
image_0060,0,0.912789822,0.619444444,0.6328125,0.75,0.703125
image_0060,1,0.720255673,0.588888889,0.38671875,0.7125,0.496875
image_0075,0,0.857117951,0.7375,0.284375,0.936111111,0.4015625
image_0075,0,0.81808418,0.741666667,0.7796875,0.904166667,0.9109375
image_0075,0,0.749732435,0.725,0.4453125,0.873611111,0.62890625
image_0063,0,0.706989765,0.679166667,0.20546875,0.856944444,0.378125
image_0011,0,0.842759609,0.684722222,0.10546875,0.794444444,0.2125
image_0067,1,0.823851049,0.627777778,0.56328125,0.831944444,0.653125
image_0003,1,0.843187451,0.751388889,0.309375,0.905555556,0.43359375
image_0003,0,0.720004916,0.686111111,0.528125,0.884722222,0.61328125
image_0003,1,0.674108326,0.640277778,0.6765625,0.922222222,0.86875
image_0032,0,0.826054513,0.65,0.6765625,0.779166667,0.79140625
image_0032,1,0.802890062,0.573611111,0.8578125,0.768055556,0.93046875
image_0032,0,0.722196281,0.666666667,0.1671875,0.779166667,0.28203125
image_0018,0,0.877047598,0.634722222,0.74453125,0.747222222,0.8765625
image_0018,1,0.748308659,0.631944444,0.28515625,0.727777778,0.36796875
image_0072,0,0.80714035,0.686111111,0.2265625,0.968055556,0.3734375
image_0072,1,0.779140055,0.691666667,0.53984375,0.926388889,0.63203125
image_0054,1,0.734238029,0.711111111,0.23828125,0.854166667,0.3390625
image_0045,1,0.86391902,0.613888889,0.55234375,0.738888889,0.63671875
image_0045,0,0.797594368,0.623611111,0.22265625,0.719444444,0.29921875
image_0016,1,0.896208048,0.670833333,0.7265625,0.755555556,0.80625
image_0016,1,0.856319606,0.613888889,0.459375,0.795833333,0.58515625
image_0071,0,0.910382569,0.698611111,0.10703125,0.904166667,0.19921875
image_0071,1,0.742935359,0.758333333,0.35703125,0.934722222,0.48984375
image_0071,1,0.688701212,0.720833333,0.5453125,0.913888889,0.68203125
image_0052,0,0.847439826,0.672222222,0.3671875,0.816666667,0.42890625
image_0052,1,0.801023543,0.683333333,0.49140625,0.802777778,0.59765625
image_0068,1,0.780158401,0.718055556,0.64921875,0.95,0.74765625
image_0068,0,0.696265876,0.736111111,0.80078125,0.873611111,0.925
image_0046,0,0.880808175,0.584722222,0.43984375,0.743055556,0.50859375
image_0046,0,0.879362583,0.611111111,0.80234375,0.745833333,0.88828125
image_0046,1,0.842437923,0.661111111,0.62890625,0.751388889,0.696875
image_0021,1,0.896488905,0.608333333,0.20703125,0.748611111,0.28359375
image_0021,1,0.718001902,0.654166667,0.46796875,0.769444444,0.5921875
image_0014,1,0.872186124,0.648611111,0.05390625,0.751388889,0.1296875
image_0014,0,0.700103879,0.623611111,0.34765625,0.769444444,0.4
image_0007,1,0.83155179,0.627777778,0.55625,0.769444444,0.615625
image_0030,1,0.949438572,0.651388889,0.63046875,0.784722222,0.68984375
image_0030,1,0.8768785,0.629166667,0.39453125,0.769444444,0.46875
image_0019,1,0.797437131,0.604166667,0.3765625,0.745833333,0.49140625
image_0019,0,0.79433912,0.6375,0.56328125,0.722222222,0.6546875
image_0019,1,0.678915083,0.65,0.7984375,0.75,0.87578125
image_0043,0,0.869763851,0.681944444,0.38203125,0.791666667,0.475
image_0043,1,0.726059437,0.690277778,0.5484375,0.8,0.64765625
image_0042,1,0.899202466,0.605555556,0.21328125,0.740277778,0.303125
image_0042,0,0.841895223,0.638888889,0.534375,0.784722222,0.61875
image_0042,0,0.72265625,0.672222222,0.3796875,0.756944444,0.50703125
image_0027,0,0.914612293,0.6875,0.190625,0.865277778,0.27109375
image_0027,0,0.871526897,0.691666667,0.88671875,0.861111111,0.97890625
image_0027,1,0.813158631,0.677777778,0.5921875,0.902777778,0.746875
image_0012,0,0.908828795,0.668055556,0.38984375,0.784722222,0.47109375
image_0012,1,0.803846776,0.681944444,0.625,0.797222222,0.6890625
image_0056,0,0.91837728,0.613888889,0.43515625,0.830555556,0.521875
image_0056,0,0.875823319,0.640277778,0.2625,0.780555556,0.37734375
image_0056,0,0.818141043,0.670833333,0.653125,0.818055556,0.74140625
image_0049,0,0.935709119,0.672222222,0.31953125,0.818055556,0.39609375
image_0049,0,0.912228703,0.669444444,0.41796875,0.852777778,0.54609375
image_0049,0,0.8671152,0.720833333,0.56796875,0.841666667,0.63828125
image_0049,0,0.672618628,0.065277778,0.203125,0.276388889,0.31796875
image_0055,1,0.748271704,0.755555556,0.3921875,0.888888889,0.52265625
image_0036,0,0.886428773,0.652777778,0.41171875,0.769444444,0.49375
image_0036,1,0.84493798,0.633333333,0.6453125,0.777777778,0.7640625
image_0029,1,0.908232212,0.680555556,0.2140625,0.818055556,0.29921875
image_0029,0,0.882949948,0.701388889,0.79375,0.861111111,0.89453125
image_0029,1,0.804724455,0.701388889,0.06953125,0.823611111,0.15625
image_0066,1,0.871492147,0.677777778,0.67265625,0.802777778,0.78203125
image_0066,0,0.860922396,0.6875,0.3703125,0.819444444,0.49140625
image_0040,1,0.859645367,0.609722222,0.47421875,0.775,0.54140625
image_0025,0,0.919426501,0.673611111,0.03671875,0.845833333,0.11640625
image_0025,0,0.861352384,0.738888889,0.340625,0.911111111,0.44140625
image_0025,1,0.632760525,0.766666667,0.6140625,0.909722222,0.78125
image_0009,1,0.929766476,0.655555556,0.34140625,0.844444444,0.4203125
image_0009,1,0.820753515,0.641666667,0.7078125,0.833333333,0.821875
image_0039,1,0.850200474,0.604166667,0.478125,0.722222222,0.55703125
image_0015,1,0.872358143,0.661111111,0.5890625,0.783333333,0.63984375
image_0015,1,0.818867028,0.676388889,0.715625,0.772222222,0.803125
image_0015,0,0.784997821,0.623611111,0.38984375,0.766666667,0.515625
image_0038,1,0.762342215,0.623611111,0.80703125,0.781944444,0.90234375
image_0048,0,0.880719066,0.683333333,0.3875,0.795833333,0.4671875
image_0048,0,0.821351707,0.588888889,0.69765625,0.883333333,0.8359375
image_0048,1,0.744890869,0.725,0.5078125,0.895833333,0.61640625
image_0048,0,0.715971887,0.070833333,0.29765625,0.258333333,0.40546875
image_0000,1,0.934554875,0.638888889,0.2484375,0.773611111,0.32890625
image_0000,0,0.932915151,0.644444444,0.1375,0.770833333,0.21953125
image_0000,0,0.857699692,0.673611111,0.45859375,0.790277778,0.54375
image_0076,0,0.840581775,0.763888889,0.171875,0.986111111,0.2875
image_0076,1,0.811130166,0.718055556,0.89140625,0.979166667,0.98125
image_0037,1,0.886098921,0.620833333,0.7359375,0.791666667,0.821875
image_0061,1,0.840388179,0.651388889,0.5515625,0.833333333,0.70078125
image_0041,0,0.866787493,0.655555556,0.5203125,0.783333333,0.6
image_0041,1,0.863837183,0.652777778,0.7390625,0.775,0.85234375
image_0002,1,0.854873478,0.725,0.74921875,0.873611111,0.8640625
image_0002,0,0.840686738,0.705555556,0.334375,0.854166667,0.4484375
image_0002,1,0.828596175,0.708333333,0.56796875,0.8875,0.65234375
image_0057,0,0.894928634,0.645833333,0.39140625,0.781944444,0.496875
image_0057,1,0.818187118,0.645833333,0.059375,0.759722222,0.14375
image_0057,0,0.707510293,0.680555556,0.85078125,0.8,0.94453125
image_0035,1,0.89644599,0.661111111,0.56171875,0.772222222,0.64921875
image_0035,0,0.858937323,0.6,0.353125,0.768055556,0.4890625
image_0035,0,0.715070069,0.658333333,0.74375,0.770833333,0.86875
image_0064,0,0.917566657,0.670833333,0.6359375,0.786111111,0.72265625
image_0064,0,0.799454689,0.613888889,0.90546875,0.783333333,0.98359375
image_0064,1,0.736893833,0.6875,0.3234375,0.7875,0.44765625
image_0050,1,0.739005864,0.756944444,0.56875,0.9625,0.7171875
image_0050,0,0.532443106,0.001388889,0.11875,0.204166667,0.2390625
image_0062,1,0.80549264,0.697222222,0.04296875,0.965277778,0.19375
image_0122,0,0.821466804,0.6625,0.72890625,0.786111111,0.8390625
image_0122,0,0.813411713,0.626388889,0.33046875,0.751388889,0.41484375
image_0126,0,0.901091397,0.675,0.7453125,0.875,0.828125
image_0113,1,0.84242785,0.677777778,0.225,0.845833333,0.31953125
image_0113,0,0.692750156,0.7625,0.490625,0.848611111,0.60234375
image_0113,0,0.591930449,0.025,0.18828125,0.268055556,0.28984375
image_0133,0,0.851275265,0.520833333,0.471875,0.755555556,0.58984375
image_0133,0,0.810689867,0.686111111,0.653125,0.775,0.7859375
image_0133,1,0.758883417,0.643055556,0.3203125,0.758333333,0.4453125
image_0155,0,0.844507515,0.645833333,0.27109375,0.777777778,0.38671875
image_0155,0,0.844188094,0.658333333,0.45859375,0.786111111,0.5765625
image_0155,0,0.704587638,0.690277778,0.6921875,0.794444444,0.775
image_0150,0,0.80295223,0.643055556,0.2625,0.736111111,0.35703125
image_0150,1,0.692535222,0.666666667,0.41875,0.766666667,0.534375
image_0112,1,0.714463592,0.731944444,0.34296875,0.838888889,0.46640625
image_0112,0,0.685625017,0.723611111,0.5375,0.855555556,0.67109375
image_0112,1,0.450086862,0.068055556,0.2140625,0.286111111,0.31015625
image_0127,1,0.792458415,0.648611111,0.3734375,0.745833333,0.44921875
image_0160,1,0.825179517,0.654166667,0.6734375,0.861111111,0.79453125
image_0160,0,0.793251991,0.679166667,0.225,0.802777778,0.34609375
image_0160,0,0.718879819,0.690277778,0.4609375,0.809722222,0.56171875
image_0145,0,0.753910184,0.751388889,0.7,0.902777778,0.8
image_0145,0,0.641587734,0.018055556,0.18828125,0.277777778,0.28203125
image_0145,1,0.63902539,0.669444444,0.39140625,0.963888889,0.5859375
image_0161,0,0.847567916,0.605555556,0.865625,0.730555556,0.92734375
image_0161,1,0.7950387,0.608333333,0.5765625,0.733333333,0.6875
image_0146,0,0.891266108,0.647222222,0.475,0.825,0.55234375
image_0146,1,0.767261982,0.715277778,0.65703125,0.85,0.7515625
image_0146,1,0.642175317,0.706944444,0.2671875,0.829166667,0.40234375
image_0146,1,0.628902078,0.061111111,0.2015625,0.280555556,0.31484375
image_0114,0,0.741455495,0.738888889,0.2765625,0.965277778,0.35078125
image_0114,1,0.530551791,0,0.11171875,0.2,0.22265625
image_0154,0,0.852030635,0.65,0.54296875,0.859722222,0.65703125
image_0154,0,0.832229555,0.611111111,0.18203125,0.826388889,0.2671875
image_0154,1,0.759011745,0.698611111,0.34453125,0.840277778,0.50625
image_0111,0,0.902368665,0.619444444,0.32578125,0.765277778,0.46171875
image_0111,0,0.836962104,0.655555556,0.60078125,0.788888889,0.659375
image_0111,0,0.701236963,0.613888889,0.21953125,0.766666667,0.27734375
image_0087,1,0.853116632,0.670833333,0.41484375,0.752777778,0.496875
image_0087,1,0.78846246,0.647222222,0.2734375,0.748611111,0.32890625
image_0087,1,0.738871038,0.665277778,0.56640625,0.752777778,0.65625
image_0103,1,0.91598314,0.709722222,0.56953125,0.844444444,0.6671875
image_0079,1,0.743501604,0.720833333,0.42734375,0.876388889,0.54765625
image_0086,1,0.743547201,0.729166667,0.35390625,0.873611111,0.4734375
image_0140,0,0.886997759,0.626388889,0.45546875,0.823611111,0.58515625
image_0140,1,0.845477283,0.618055556,0.19140625,0.772222222,0.23984375
image_0140,1,0.712876439,0.65,0.65625,0.8125,0.721875
image_0125,1,0.902294159,0.668055556,0.57265625,0.8,0.659375
image_0123,1,0.923216105,0.666666667,0.0609375,0.793055556,0.14375
image_0130,0,0.910345733,0.627777778,0.6375,0.779166667,0.721875
image_0130,1,0.818248272,0.680555556,0.1640625,0.779166667,0.296875
image_0130,1,0.743531108,0.655555556,0.50390625,0.788888889,0.603125
image_0102,0,0.81332916,0.647222222,0.0953125,0.716666667,0.18203125
image_0104,0,0.890332997,0.663888889,0.37578125,0.833333333,0.46875
image_0104,1,0.775913417,0.729166667,0.7453125,0.820833333,0.8765625
image_0078,0,0.831036687,0.797222222,0.1296875,0.988888889,0.2875
image_0078,1,0.729856014,0.730555556,0.421875,0.991666667,0.6125
image_0078,1,0.587998331,0.591666667,0.68828125,0.997222222,0.89296875
image_0083,1,0.819492638,0.693055556,0.60390625,0.85,0.68828125
image_0083,0,0.651615858,0.020833333,0.17890625,0.279166667,0.27578125
image_0119,1,0.841303945,0.659722222,0.5703125,0.773611111,0.6484375
image_0121,0,0.881486714,0.7,0.8875,0.809722222,0.975
image_0121,1,0.870297372,0.577777778,0.46328125,0.822222222,0.5859375
image_0165,0,0.82121563,0.654166667,0.1703125,0.743055556,0.24453125
image_0081,1,0.851798415,0.577777778,0.303125,0.820833333,0.40546875
image_0081,0,0.841390729,0.695833333,0.5328125,0.831944444,0.61171875
image_0081,0,0.613972962,0.077777778,0.22109375,0.304166667,0.3125
image_0081,0,0.461331636,0.051388889,0.14375,0.275,0.22109375
image_0118,1,0.756880283,0.770833333,0.4375,0.898611111,0.53046875
image_0135,1,0.699888945,0.6625,0.83671875,0.738888889,0.91484375
image_0120,1,0.837294042,0.648611111,0.53671875,0.809722222,0.61484375
image_0120,1,0.694881797,0.643055556,0.20546875,0.826388889,0.38046875
image_0124,0,0.89654547,0.641666667,0.43046875,0.766666667,0.4765625
image_0124,0,0.789935231,0.627777778,0.190625,0.765277778,0.3234375
image_0147,0,0.801055014,0.729166667,0.61640625,0.8625,0.715625
image_0147,0,0.758847296,0.722222222,0.2703125,0.852777778,0.384375
image_0147,0,0.727711678,0.734722222,0.46640625,0.838888889,0.54921875
image_0147,0,0.585843444,0.061111111,0.20078125,0.280555556,0.3171875
image_0148,1,0.874217212,0.723611111,0.36171875,0.879166667,0.49921875
image_0148,0,0.813319862,0.694444444,0.5875,0.827777778,0.71171875
image_0148,0,0.775705278,0.675,0.796875,0.802777778,0.878125
image_0097,1,0.835388362,0.701388889,0.24375,0.988888889,0.33125
image_0097,0,0.723330319,0.763888889,0.66796875,0.943055556,0.828125
image_0137,1,0.89576757,0.652777778,0.7609375,0.784722222,0.87734375
image_0149,0,0.848543227,0.75,0.20234375,0.894444444,0.33359375
image_0149,1,0.823033094,0.765277778,0.6734375,0.956944444,0.79765625
image_0149,1,0.783019543,0.747222222,0.38671875,0.893055556,0.53828125
image_0149,0,0.410794437,0.325,0.61015625,0.394444444,0.66875
image_0082,1,0.64885956,0.768055556,0.096875,0.934722222,0.2328125
image_0082,1,0.470127374,0.672222222,0.33515625,0.975,0.584375
image_0138,1,0.884530723,0.595833333,0.5890625,0.776388889,0.67578125
image_0159,1,0.863054335,0.670833333,0.38671875,0.7875,0.46484375
image_0089,0,0.890664756,0.715277778,0.746875,0.844444444,0.85859375
image_0089,1,0.882010818,0.645833333,0.61796875,0.822222222,0.7015625
image_0096,1,0.868914187,0.655555556,0.746875,0.779166667,0.82734375
image_0096,0,0.469699949,0.683333333,0.40703125,0.808333333,0.5078125
image_0084,0,0.872690797,0.693055556,0.26328125,0.845833333,0.34609375
image_0084,0,0.808032215,0.738888889,0.6421875,0.873611111,0.75390625
image_0084,1,0.722339213,0.695833333,0.41796875,0.906944444,0.53828125
image_0084,0,0.513923764,0.059722222,0.9609375,0.329166667,0.996875
image_0105,1,0.776095152,0.645833333,0.5640625,0.801388889,0.621875
image_0090,1,0.887255907,0.670833333,0.43046875,0.786111111,0.5109375
image_0090,1,0.813150287,0.505555556,0.21875,0.801388889,0.3609375
image_0136,0,0.915260911,0.595833333,0.8875,0.741666667,0.95
image_0136,0,0.84778738,0.6,0.3125,0.761111111,0.43203125
image_0136,0,0.791644335,0.668055556,0.5609375,0.768055556,0.65078125
image_0152,1,0.912394762,0.643055556,0.0359375,0.7875,0.159375
image_0098,1,0.892921329,0.666666667,0.484375,0.836111111,0.5671875
image_0098,0,0.857976735,0.690277778,0.2921875,0.845833333,0.3703125
image_0107,1,0.905659676,0.629166667,0.221875,0.758333333,0.2734375
image_0164,0,0.892646313,0.688888889,0.22421875,0.826388889,0.30859375
image_0164,1,0.735571146,0.695833333,0.58671875,0.873611111,0.73671875
image_0164,0,0.704380929,0.548611111,0.37421875,0.819444444,0.49375
image_0163,0,0.894581556,0.626388889,0.4796875,0.776388889,0.5515625
image_0163,0,0.863203049,0.595833333,0.20859375,0.7875,0.3609375
image_0157,1,0.911512136,0.618055556,0.5484375,0.808333333,0.65234375
image_0157,1,0.9005723,0.670833333,0.7140625,0.870833333,0.80703125
image_0157,0,0.861418605,0.655555556,0.3875,0.815277778,0.50234375
image_0080,0,0.893585265,0.694444444,0.46484375,0.898611111,0.54453125
image_0080,0,0.834370434,0.770833333,0.2421875,0.9125,0.36875
image_0080,0,0.787425876,0.759722222,0.66875,0.8875,0.77734375
image_0080,1,0.516690612,0,0.14140625,0.236111111,0.265625
image_0117,1,0.725814939,0.734722222,0.296875,0.840277778,0.38203125
